Typical Values,(oven cooked) per 100g,(oven cooked) per fillet (97g),%RI,your RI*,item name,(grilled) per 100g,(grilled) per grilled sausage (26g),(as sold) per 100g,(grilled) per grilled sausage (53g),(as consumed) per 100g,(as consumed) per kiev (approx. 113g),(as consumed) per 3 goujons (approx. 76g),(grilled) per rasher (21g),% RI,(grilled) per rasher (25g),per grilled sausage (55g),per 100g,(as consumed) per 1/7 pack (47g),(grilled) per grilled sausage (27g),Per 100g as sold,(grilled) per rasher (22g),(grilled) per grilled sausage (54g),per fillet (80g),(oven cooked) per 100g:,(as consumed) per kiev (approx. 127g),(as consumed) per 1/2 pack (approx. 90g),(as consumed) 10 bites (approx. 70g),per 3 goujons (approx. 73g),(as sold) Per 100g,(as sold) Per 1/4 pack,(as consumed) per 100g:,Per 100g grilled,Per rasher 25g grilled,% intake per 25g,(as consumed) per 1/2 pack (123g),(as consumed) per 1/2 pack (158g),(oven cooked) per 1/2 pack (88g),(as consumed) per 3 goujons (approx. 82g),Per 100g (grilled),Per 2 chipolatas (59g) (grilled),Per 2 sausages (117g) (grilled),per grilled 100g,per grilled sausage (54g),(as consumed) per fillet (approx. 164g),(grilled) per rasher (approx. 18g),Per 100g As Sold,(as consumed) per fishcake (approx. 140g),per fishcake (approx. 140g) %RI,Per 2 chipolatas (58g) (grilled),(as consumed) per fillet (approx. 155g),(grilled) per sausage (49g),(cooked as per instructions) Per 100g,(cooked as per instructions) Per 150g,(as consumed) per 100 g,(as consumed) per 1/2 pack (131g),(boiled) per 100g,(boiled) per 1/2 pack (198g),(as sold) per pack,(grilled) per sausage (54g),per 100g as sold:,(as consumed) per tempura prawn (18g),per tempura prawn (18g) %RI,(grilled) per grilled sausage (55g),(as grilled) per 100g,(as sold) per 100g (1/5 pot),(microwaved) per 1/10 pot (30g),(as consumed) per 1/4 pot (75g),per 1/2 pot (90g),per 100g:,(as consumed) per 150g serving,(as consumed) per 1/2 pack (68g),(as consumed) per 1/2 pack (128g),(as consumed) per drumstick and thigh (excl. bone) (approx.191g),(grilled) per 2 rashers (approx. 21g),(as sold) per 100g:,(shallow fried) per 100g:,per pack,you RI*,(as consumed) per 1/2 pack (60g),per 1/2 pack (60g),(as consumed) per pudding (27g),per 4 sticks (62.5g),(stir fried) per 100g,100g of Grilled Sausage contains,1 Grilled Sausage (46g) contains,Per 100g Grilled,1 Grilled Sausage (23g) contains,per 1/2 pack (75g),(as consumed) per pudding (39g)
Contains 2 portions,,,,,Morrisons Slow Cooked Sweet Bbq Rack Of Ribs 510g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,579kJ/136kcal,,6%,8400kJ/2000kcal,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509kJ/120kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,0.8g,,1%,70g,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,0.3g,,1%,20g,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,nil,,,,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,nil,,0%,90g,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre,nil,,,,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,32.3g,,,,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,0.15g,,2%,6g,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons Yellow Fin Tuna Steaks  225g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,12%,8400kJ/2000kcal,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,1212kJ/290kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,995kJ/238kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,17%,70g,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,14.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,10%,20g,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,2.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,23.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,1%,90g,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,1.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,1.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,14.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,13%,6g,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,0.92g,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains approximately 3 portions,,,,,Morrisons Salt And Pepper Breaded Chicken Goujons          270g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541 kJ / 129 kcal,319 kJ / 76 kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9g,2.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1g,0.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6g,0.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6g,0.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22g,13g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,,,Heck Chicken Italia Sausage 340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9g,1.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182 kJ / 288 kcal,,1383 kJ / 337 kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22g,,26g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6g,,8.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2g,,1.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20g,,24g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Heck 97% Sausage 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9g,,2.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,7%,8400kJ/2000kcal,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111kJ/267kcal,598kJ/144kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,14%,70g,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9g,9.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,17%,20g,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4g,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9g,4.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,3%,90g,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6g,3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,0.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2g,9.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,10%,6g,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14g,0.61g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 6 portions,,,,,Morrisons The Best Thick Pork & Caramelised Onion Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,18%,8400kJ/2000kcal,Morrisons 2 Breaded Chicken Fillets  340g,,,,,914kJ/217kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499kJ/356kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,18%,70g,Morrisons 2 Breaded Chicken Fillets  340g,,,,,7.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,10%,20g,Morrisons 2 Breaded Chicken Fillets  340g,,,,,1.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons 2 Breaded Chicken Fillets  340g,,,,,17.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,2%,90g,Morrisons 2 Breaded Chicken Fillets  340g,,,,,1.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons 2 Breaded Chicken Fillets  340g,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons 2 Breaded Chicken Fillets  340g,,,,,20g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,12%,6g,Morrisons 2 Breaded Chicken Fillets  340g,,,,,0.44g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons 2 Breaded Chicken Fillets  340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons 2 Breaded Chicken Fillets  340g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,1502kJ/363kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,27.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,10.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrates,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,<1.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,17.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,,,Spoilt Pig Dry Cured Smoked Streaky Bacon 184g,,,,,,,,,,,,,,,2.10g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,4%,8400kJ/2000kcal,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,1763kJ/425kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323kJ/78kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,9%,70g,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,34.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,12%,20g,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,13.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,<1%,90g,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,26.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,7%,6g,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,2.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 6 portions,,,,,Morrisons The Best Smoked Hampshire Breed Traditionally Cured Back Bacon 200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998kJ/241kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which Saturates ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which Sugars ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,The Black Farmer Premium Pork Sausages 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,8400kJ/2000kcal,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,854kJ/204kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195kJ/285kcal,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,70g,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,8.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5g,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,,20g,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4g,7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,20.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,,90g,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,1.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3g,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,1.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,9.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,6g,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,0.58g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81g,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons The Best Chunky Thai Salmon & Prawn Fishcakes 290g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,567kJ/135kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,6.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,"Morrisons Raw Tiger Prawns With Coriander, Garlic & Jalapeno Dressing 165g",,,,,,,,,,,,,,,,,,,,,,,,,,0.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
