item_name,price,image_url
                  Morrisons The Best Large Whole Fr…                                  Typically: 4.5kg                 ,               £30.38              ,https://groceries.morrisons.com/productImages/537/537453011_0_150x150.jpg?identifier=1f8fea771d3144220c5d40812819ae7f
                  Morrisons The Best Free Range Turkey Cushion                                  1.38kg                 ,               £23              ,https://groceries.morrisons.com/productImages/537/537415011_0_150x150.jpg?identifier=27763233f2aefa2d43caca575109de9f
                  Morrisons The Best British Lamb…                                  Typically: 1.22kg                 ,               £18.30              ,https://groceries.morrisons.com/productImages/393/393408011_0_150x150.jpg?identifier=ba1c2a27668136192f3c79779729bae8
                  Morrisons The Best British 21 Day Mat…                                  Typically: 1kg                 ,               £34              ,https://groceries.morrisons.com/productImages/491/491643011_0_150x150.jpg?identifier=a82f37c1a74508be77d25e91d78e7a52
                  Morrisons British Turkey Breast & Thigh Joint 2Kg                                  2kg                 ,               £18              ,https://groceries.morrisons.com/productImages/537/537446011_0_150x150.jpg?identifier=631c7694071bcc8b4e0516f5f6ddcc29
                  Morrisons Smoked Gammon Joint                                  2.2kg                 ,               £12              ,https://groceries.morrisons.com/productImages/116/116185011_0_150x150.jpg?identifier=7f455d19747334f99abf0f0f5da0223a
                  Morrisons The Best Stuffed Free Ran…                                  Typically: 2kg                 ,               £34              ,https://groceries.morrisons.com/productImages/537/537449011_0_150x150.jpg?identifier=a021e0d9178bf194f3717ada14aa3b1b
                  Morrisons The Best Venison Loin 600g-1Kg                                  Typically: 800g                 ,               £28              ,https://groceries.morrisons.com/productImages/537/537423011_0_150x150.jpg?identifier=d51af0922ae0bc9c0fe94e9f7f80b5e0
                  Gressingham Goose 3.5 - 5.5Kg                                  Typically: 4.5kg                 ,               £40.50              ,https://groceries.morrisons.com/productImages/537/537470011_0_150x150.jpg?identifier=3ea96a0bc03812963f9dd9c25a15ebeb
                  Morrisons The Best Cold Smoked Salmon 300G                                  300g                 ,               £6              ,https://groceries.morrisons.com/productImages/532/532933011_0_150x150.jpg?identifier=2612502ae44af9d2048c018948827fbb
                  Morrisons The Best Picanha Rump Joint…                                  850g                 ,               £15              ,https://groceries.morrisons.com/productImages/534/534241011_0_150x150.jpg?identifier=400e313daffd611c1f4bb886b1252f93
                  Meatless Farm Company Sausages                                  300g                 ,               £2.50              ,https://groceries.morrisons.com/productImages/536/536551011_0_150x150.jpg?identifier=927f5224c12ed74c3737980ea4a0dbeb
                  Morrisons King Scallop Meat                                  Typically: 189g                 ,               £5.29              ,https://groceries.morrisons.com/productImages/539/539505011_0_150x150.jpg?identifier=4a48309ca6f2f6b81524d25f83bf1127
                  Morrisons Christmas Turkey Crown                 ,               £24.50              ,https://groceries.morrisons.com/productImages/537/537420011_0_150x150.jpg?identifier=fe388af436929fb4b565a236290c1a70
                  Morrisons Whole Turkey                 ,               £18.60              ,https://groceries.morrisons.com/productImages/537/537445011_0_150x150.jpg?identifier=eed3af46f906a62ff4bbc78760f8872d
                  Morrisons Smoked Streaky Bacon 16 Rashers                                  225g                 ,               £1.69              ,https://groceries.morrisons.com/productImages/507/507985011_0_150x150.jpg?identifier=34d0e9e77abfbaaead2d9f961998be4b
                  Morrisons Smoked Salmon                                  60g                 ,               £2              ,https://groceries.morrisons.com/productImages/292/292945011_0_150x150.jpg?identifier=c79a1711f1f061a7bc76d02cb31a53b5
                  Morrisons Chicken Breast Fillets                                  1kg                 ,               £5.72              ,https://groceries.morrisons.com/productImages/347/347372011_0_150x150.jpg?identifier=d7941f530df3048854c99dbba5f5700f
                  Morrisons Smoked Back Bacon Rashers 10 Pack                                  300g                 ,               £1.69              ,https://groceries.morrisons.com/productImages/121/121964011_0_150x150.jpg?identifier=756e169c7b6c000ec93beaabebb987e1
                  Morrisons British Beef Lean Mince 5% Fat                                  500g                 ,               £2.59              ,https://groceries.morrisons.com/productImages/267/267746011_0_150x150.jpg?identifier=74b1b7310d3cd3541365d92af5220afc
                  Morrisons Chicken Breast Fillets                                  485g                 ,               £3.15              ,https://groceries.morrisons.com/productImages/278/278877011_0_150x150.jpg?identifier=e57b01ab288d8c344fb7079da82a784c
                  Morrisons British Beef Lean Mince 5% Fat                                  750g                 ,               £3.69              ,https://groceries.morrisons.com/productImages/302/302006011_0_150x150.jpg?identifier=eda6f710893afa2190337edf2d20d5f6
                  Morrisons Cooked & Peeled King Prawns                                  150g                 ,               £2.50              ,https://groceries.morrisons.com/productImages/361/361680011_0_150x150.jpg?identifier=f2e60cfbf06adf3f8f098d9c1be82dcc
                  International Seafoods Cold Smoked Salmon                                  120g                 ,               £2.40              ,https://groceries.morrisons.com/productImages/454/454861011_0_150x150.jpg?identifier=be42b7320d195250b449ef12450d387c
                  Morrisons Yorkshire Puddings                                  180g                 ,               £1.60              ,https://groceries.morrisons.com/productImages/294/294338011_0_150x150.jpg?identifier=62421f174e24ccb08b5fb1330c4e1512
                  Morrisons Butcher's Style Pork Sausagemeat                                  400g                 ,               £2              ,https://groceries.morrisons.com/productImages/508/508113011_0_150x150.jpg?identifier=a71678f09ed9d9b5626acd5bf43fa4d9
                  Morrisons Unsmoked Back Bacon 20 Rashers                                  600g                 ,               £3.25              ,https://groceries.morrisons.com/productImages/507/507962011_0_150x150.jpg?identifier=a47b80845e178b82fb37fadbf1c7fd5d
                  Morrisons Chicken Breast Fillet                                  630g                 ,               £4              ,https://groceries.morrisons.com/productImages/347/347374011_0_150x150.jpg?identifier=c2e9830eaca613b67afc09c45e07b137
